Mortgage Rates,MLS #,City,Zip,Bedrooms,Total Baths,SqFt,Acres,Year Built,List Date,Closing Date,List Price,Sold Price,Days on Market,Over Asking,Lat,Lon,Cluster
6.9,2504786,Raleigh,27603,2,2,1324,1,2007,2023-04-13,2023-07-31,495000,480000,109,-15000,35.7076,-78.6563,1
6.96,2520006,Raleigh,27614,2,3,1376,1,2005,2023-07-06,2023-08-10,285000,297000,35,12000,35.9457,-78.6433,3
6.96,2522082,Carrboro,27510,2,2,955,1,1968,2023-07-18,2023-08-11,299000,310000,24,11000,35.9055,-79.0901,2
6.96,2522384,Chapel Hill,27514,2,2,1132,1,2002,2023-07-19,2023-08-09,325000,335000,21,10000,35.9203,-79.0372,2
6.96,2517969,Chapel Hill,27514,2,2,837,1,1986,2023-06-23,2023-08-08,285000,290000,46,5000,35.9203,-79.0372,2
6.96,2521140,Raleigh,27617,1,2,1038,1,2003,2023-07-12,2023-08-09,245000,250000,28,5000,35.9034,-78.7447,3
6.96,2521066,Raleigh,27604,2,2,811,1,1981,2023-07-12,2023-08-07,160000,165000,26,5000,35.8334,-78.5799,3
6.96,2522741,Chapel Hill,27516,2,2,1279,1,1998,2023-07-20,2023-08-09,410000,413000,20,3000,35.9162,-79.0999,2
6.96,2519828,Raleigh,27603,2,2,935,1,2000,2023-07-04,2023-08-09,225000,225000,36,0,35.7076,-78.6563,1
6.96,2515012,Raleigh,27612,2,2,1027,1,1987,2023-06-07,2023-08-08,272500,270000,62,-2500,35.852,-78.6841,3
6.96,2519578,Raleigh,27603,2,2,1025,1,1987,2023-07-02,2023-08-08,230000,225000,37,-5000,35.7076,-78.6563,1
6.96,2516853,Raleigh,27605,2,2,992,1,1985,2023-06-16,2023-08-11,365000,360000,56,-5000,35.7908,-78.653,1
6.96,2520024,Raleigh,27612,3,2,1453,1,1972,2023-07-06,2023-08-08,324900,318000,33,-6900,35.852,-78.6841,3
6.96,2521711,Chapel Hill,27517,3,3,1380,1,1989,2023-07-14,2023-08-10,319900,312500,27,-7400,35.9182,-79.0035,2
7.09,2523701,Raleigh,27617,1,2,967,1,2005,2023-07-27,2023-08-17,219000,230500,21,11500,35.9034,-78.7447,3
7.09,2522143,Chapel Hill,27516,1,2,875,1,2001,2023-07-18,2023-08-14,345000,355000,27,10000,35.9162,-79.0999,2
7.09,2521540,Cary,27519,1,2,760,1,2004,2023-07-14,2023-08-17,259900,269900,34,10000,35.8072,-78.887,2
7.09,2521869,Chapel Hill,27514,2,3,1112,1,1984,2023-07-15,2023-08-18,236500,246000,34,9500,35.9203,-79.0372,2
7.09,2521289,Raleigh,27605,2,2,1044,1,1986,2023-07-13,2023-08-15,399900,405000,33,5100,35.7908,-78.653,1
7.09,2527034,Chapel Hill,27516,3,4,2663,1,2014,2023-08-15,2023-08-15,2600000,2600000,0,0,35.9162,-79.0999,2
7.09,2522422,Cary,27513,1,1,702,1,1986,2023-07-19,2023-08-15,217500,217500,27,0,35.7956,-78.7941,1
7.09,2514355,Raleigh,27615,2,2,1295,1,2004,2023-06-02,2023-08-16,315000,315000,75,0,35.8887,-78.6393,3
7.09,2518137,Chapel Hill,27516,2,2,1202,1,2012,2023-06-23,2023-08-18,749000,749000,56,0,35.9162,-79.0999,2
7.09,2522423,Chapel Hill,27514,2,3,2253,1,2002,2023-07-19,2023-08-17,530000,530000,29,0,35.9203,-79.0372,2
7.09,2520078,Chapel Hill,27514,2,3,1154,1,1965,2023-08-14,2023-08-14,225000,223300,0,-1700,35.9203,-79.0372,2
7.09,2519156,Cary,27513,3,2,1448,1,2000,2023-06-29,2023-08-18,337000,334500,50,-2500,35.7956,-78.7941,1
7.09,2523725,Chapel Hill,27514,2,3,1087,1,1984,2023-07-27,2023-08-18,256000,252000,22,-4000,35.9203,-79.0372,2
7.09,2518738,Raleigh,27616,3,3,1700,1,2005,2023-06-28,2023-08-18,265000,259000,51,-6000,35.8673,-78.5381,3
7.09,2483426,Raleigh,27615,2,2,1015,1,1975,2022-11-11,2023-08-14,219900,210000,276,-9900,35.8887,-78.6393,3
7.09,2516866,Raleigh,27605,1,1,720,1,1986,2023-06-16,2023-08-14,300000,290000,59,-10000,35.7908,-78.653,1
7.09,2527487,Durham,27705,3,3,1695,1,1974,2023-08-17,2023-08-17,430000,420000,0,-10000,36.0218,-78.9478,2
7.09,2510862,Saxapahaw,27340,2,2,1141,1,2013,2023-05-15,2023-08-15,435000,425000,92,-10000,35.9488,-79.3297,0
7.09,2513693,Chapel Hill,27517,1,2,1296,1,2003,2023-05-31,2023-08-18,499900,485000,79,-14900,35.9182,-79.0035,2
7.09,2518478,Raleigh,27605,2,2,1113,1,1986,2023-06-26,2023-08-15,435000,420000,50,-15000,35.7908,-78.653,1
7.09,2520090,Durham,27701,2,2,1080,1,2017,2023-07-06,2023-08-15,660000,645000,40,-15000,35.9967,-78.8966,2
7.09,2520634,Raleigh,27605,2,2,1136,1,2015,2023-07-10,2023-08-14,565000,547500,35,-17500,35.7908,-78.653,1
7.09,2517726,Raleigh,27609,2,3,1266,1,1966,2023-06-22,2023-08-18,380000,362500,57,-17500,35.848,-78.6317,3
7.09,2518156,Raleigh,27617,2,2,1506,1,2009,2023-06-23,2023-08-14,439000,420000,52,-19000,35.9034,-78.7447,3
7.23,2524377,Chapel Hill,27516,2,2,1176,1,2009,2023-07-31,2023-08-21,649000,699000,21,50000,35.9162,-79.0999,2
7.23,2522984,Chapel Hill,27516,2,2,1296,2,2009,2023-07-21,2023-08-21,589900,620000,31,30100,35.9162,-79.0999,2
7.23,2525356,Chapel Hill,27516,2,2,1181,1,2008,2023-08-03,2023-08-23,674500,695000,20,20500,35.9162,-79.0999,2
7.23,2502152,Raleigh,27603,4,4,1318,1,2000,2023-03-29,2023-08-23,275000,276000,147,1000,35.7076,-78.6563,1
7.23,2523019,Raleigh,27603,4,4,1318,1,2000,2023-07-21,2023-08-25,275000,275000,35,0,35.7076,-78.6563,1
7.23,2524151,Chapel Hill,27514,2,3,1709,1,2002,2023-07-28,2023-08-21,400000,400000,24,0,35.9203,-79.0372,2
7.23,2536310,Chapel Hill,27514,2,2,850,1,1984,2023-08-25,2023-08-25,165000,165000,0,0,35.9203,-79.0372,2
7.23,2536308,Chapel Hill,27514,2,2,850,1,1984,2023-08-25,2023-08-25,165000,165000,0,0,35.9203,-79.0372,2
7.23,2515265,Raleigh,27604,2,2,1240,1,2009,2023-06-08,2023-08-22,347000,345000,75,-2000,35.8334,-78.5799,3
7.23,2517092,Raleigh,27617,3,2,1434,1,2004,2023-06-18,2023-08-24,319000,317000,67,-2000,35.9034,-78.7447,3
7.23,2521772,Raleigh,27604,2,1,692,1,1981,2023-07-15,2023-08-21,169000,167000,37,-2000,35.8334,-78.5799,3
7.23,2521640,Raleigh,27609,2,2,1025,1,1999,2023-07-14,2023-08-24,280000,277000,41,-3000,35.848,-78.6317,3
7.23,2521641,Chapel Hill,27514,2,3,1101,1,1966,2023-07-14,2023-08-23,239900,235000,40,-4900,35.9203,-79.0372,2
7.23,2513123,Raleigh,27609,3,2,1268,1,1966,2023-05-26,2023-08-25,360000,350000,91,-10000,35.848,-78.6317,3
7.23,2511439,Fuquay Varina,27526,2,2,898,1,2022,2023-05-18,2023-08-23,339900,322450,97,-17450,35.58,-78.7908,1
7.23,2510119,Raleigh,27603,1,2,1519,1,1892,2023-05-11,2023-08-22,649000,630000,103,-19000,35.7076,-78.6563,1
7.23,2514101,Raleigh,27601,3,3,3013,1,2005,2023-06-01,2023-08-23,1690000,1590000,83,-100000,35.7727,-78.6324,1
7.18,2522297,Raleigh,27615,2,2,1062,1,1969,2023-07-19,2023-08-28,215000,238000,40,23000,35.8887,-78.6393,3
7.18,2524766,Raleigh,27617,1,2,957,1,2003,2023-08-02,2023-08-31,237000,245000,29,8000,35.9034,-78.7447,3
7.18,2526373,Raleigh,27606,3,3,1315,1,1981,2023-08-10,2023-08-28,275000,280000,18,5000,35.7645,-78.7112,1
7.18,2523182,Cary,27513,2,2,1100,1,1999,2023-07-15,2023-08-30,308000,312000,46,4000,35.7956,-78.7941,1
7.18,2522431,Burlington,27215,2,2,1319,1,1998,2023-07-20,2023-08-30,225000,225000,41,0,36.0318,-79.4889,0
7.18,2522844,Durham,27713,1,1,780,1,1986,2023-07-21,2023-08-31,189900,187900,41,-2000,35.9112,-78.9178,2
7.18,2522367,Chapel Hill,27517,2,3,1039,1,1986,2023-07-19,2023-09-01,250000,245000,44,-5000,35.9182,-79.0035,2
7.18,2518004,Cary,27511,2,1,674,1,1980,2023-06-23,2023-09-01,229900,224000,70,-5900,35.7641,-78.7786,1
7.18,2526632,Durham,27701,1,1,836,1,1984,2023-08-11,2023-09-01,365000,359000,21,-6000,35.9967,-78.8966,2
7.18,2524416,Gibsonville,27249,2,2,1632,1,2011,2023-07-31,2023-08-28,335000,327500,28,-7500,36.1183,-79.5685,0
7.18,2513392,Durham,27707,2,2,1280,1,1984,2023-05-29,2023-08-29,249000,240000,92,-9000,35.9631,-78.9315,2
7.18,2524182,Raleigh,27605,2,2,1041,1,2023,2023-07-28,2023-09-01,585000,575000,35,-10000,35.7908,-78.653,1
7.18,2522109,Clayton,27520,3,2,1376,1,2005,2023-07-18,2023-08-30,252000,240000,43,-12000,35.6348,-78.451,1
7.18,2520867,Raleigh,27612,2,2,1012,1,1985,2023-07-11,2023-08-30,307500,293000,50,-14500,35.852,-78.6841,3
7.18,2525321,Raleigh,27612,2,2,834,1,1984,2023-08-04,2023-08-31,275000,260000,27,-15000,35.852,-78.6841,3
7.18,2518242,Raleigh,27605,2,2,1007,1,2023,2023-05-01,2023-09-01,585000,570000,123,-15000,35.7908,-78.653,1
7.18,2506728,Durham,27707,3,2,1240,1,1985,2023-04-23,2023-08-28,242000,225000,127,-17000,35.9631,-78.9315,2
7.18,2522184,Raleigh,27615,3,2,1957,1,1988,2023-07-18,2023-08-31,398000,380000,44,-18000,35.8887,-78.6393,3
7.18,2514583,Raleigh,27604,3,3,2453,1,2023,2023-06-05,2023-08-31,925000,890000,87,-35000,35.8334,-78.5799,3
7.18,2496357,Durham,27701,2,2,1521,1,2019,2023-02-23,2023-08-30,799000,755000,188,-44000,35.9967,-78.8966,2
7.12,2527622,Carrboro,27510,2,2,1024,1,1983,2023-08-17,2023-09-07,310000,315000,21,5000,35.9055,-79.0901,2
7.12,2518157,Raleigh,27610,2,1,745,1,1983,2023-06-23,2023-09-07,225000,227000,76,2000,35.7667,-78.6008,1
7.12,2526118,Raleigh,27606,3,3,1623,1,1974,2023-08-09,2023-09-08,270000,272000,30,2000,35.7645,-78.7112,1
7.12,2524132,Chapel Hill,27517,2,1,857,1,1973,2023-07-28,2023-09-06,199000,200412,40,1412,35.9182,-79.0035,2
7.12,2520069,Raleigh,27617,1,2,1038,1,2003,2023-07-06,2023-09-06,230000,230000,62,0,35.9034,-78.7447,3
7.12,2527702,Chapel Hill,27517,1,1,972,1,2009,2023-08-18,2023-09-07,450000,450000,20,0,35.9182,-79.0035,2
7.12,2526028,Raleigh,27603,3,2,1203,1,1999,2023-08-09,2023-09-07,240000,240000,29,0,35.7076,-78.6563,1
7.12,2520260,Cary,27511,2,2,1161,1,1980,2023-07-07,2023-09-05,291000,291000,60,0,35.7641,-78.7786,1
7.12,2524976,Raleigh,27609,2,2,1058,1,1998,2023-08-03,2023-09-08,364900,364900,36,0,35.848,-78.6317,3
7.12,2521721,Burlington,27215,2,1,750,1,1950,2023-07-14,2023-09-08,100000,100000,56,0,36.0318,-79.4889,0
7.12,2522504,Fayetteville,28304,1,1,639,1,1984,2023-07-20,2023-09-05,66000,63000,47,-3000,35.0257,-78.9705,4
7.12,2520096,Clayton,27520,1,1,832,1,2003,2023-07-06,2023-09-08,183000,180000,64,-3000,35.6348,-78.451,1
7.12,2516431,Raleigh,27610,2,2,912,1,1986,2023-06-15,2023-09-06,170000,165000,83,-5000,35.7667,-78.6008,1
7.12,2514488,Raleigh,27603,3,3,1181,1,2002,2023-06-03,2023-09-08,250000,245000,97,-5000,35.7076,-78.6563,1
7.12,2508129,Raleigh,27609,2,3,1265,1,1972,2023-05-01,2023-09-08,238000,232000,130,-6000,35.848,-78.6317,3
7.12,2525494,Raleigh,27603,3,2,1150,1,2002,2023-08-05,2023-09-07,249900,238000,33,-11900,35.7076,-78.6563,1
7.12,2521318,Chapel Hill,27514,2,2,1093,1,2002,2023-07-13,2023-09-08,360000,342500,57,-17500,35.9203,-79.0372,2
7.12,2517961,Durham,27701,2,2,1035,1,2019,2023-06-23,2023-09-05,799900,750000,74,-49900,35.9967,-78.8966,2
7.18,2525222,Chapel Hill,27514,2,2,850,1,1984,2023-08-04,2023-09-11,159900,171000,38,11100,35.9203,-79.0372,2
7.18,2526187,Fayetteville,28314,3,2,1307,1,1993,2023-08-10,2023-09-12,167000,173000,33,6000,35.0583,-79.008,4
7.18,2520546,Chapel Hill,27514,2,3,1168,1,1984,2023-07-08,2023-09-14,225000,230000,68,5000,35.9203,-79.0372,2
7.18,2521079,Cary,27518,2,2,1165,1,1995,2023-07-12,2023-09-15,272500,277500,65,5000,35.7299,-78.7735,1
7.18,2524041,Raleigh,27609,3,3,1496,1,1972,2023-07-28,2023-09-14,235000,235000,48,0,35.848,-78.6317,3
7.18,2518161,Raleigh,27617,4,5,1900,1,2008,2023-06-23,2023-09-14,400000,400000,83,0,35.9034,-78.7447,3
7.18,2525631,Chapel Hill,27514,1,1,655,1,1967,2023-08-06,2023-09-14,170000,170000,39,0,35.9203,-79.0372,2
7.18,2522616,Cary,27511,2,2,1862,1,2002,2023-07-20,2023-09-12,545000,542500,54,-2500,35.7641,-78.7786,1
7.18,2523698,Raleigh,27603,4,4,1391,1,2001,2023-07-27,2023-09-13,285000,281500,48,-3500,35.7076,-78.6563,1
7.18,2523995,Durham,27701,2,2,991,1,2020,2023-07-28,2023-09-15,499900,495000,49,-4900,35.9967,-78.8966,2
7.18,2525450,Durham,27701,1,1,800,1,1984,2023-08-04,2023-09-15,375000,365000,42,-10000,35.9967,-78.8966,2
7.18,2528823,Chapel Hill,27517,1,1,1135,1,2009,2023-08-24,2023-09-14,459000,445000,21,-14000,35.9182,-79.0035,2
7.18,2513731,Raleigh,27603,2,2,1170,1,2005,2023-05-31,2023-09-13,519000,505000,105,-14000,35.7076,-78.6563,1
7.18,2525195,Raleigh,27605,2,3,1741,1,2019,2023-08-04,2023-09-13,1197000,1180000,40,-17000,35.7908,-78.653,1
7.18,2523630,Raleigh,27603,2,2,1234,1,2008,2023-07-26,2023-09-15,555000,535000,51,-20000,35.7076,-78.6563,1
7.18,2521034,Chapel Hill,27517,2,2,955,1,1985,2023-07-12,2023-09-14,249900,221800,64,-28100,35.9182,-79.0035,2
7.19,2527450,Raleigh,27612,3,3,2955,1,2002,2023-08-17,2023-09-21,780000,882500,35,102500,35.852,-78.6841,3
7.19,2524668,Apex,27502,2,2,1408,1,2006,2023-08-01,2023-09-18,350000,365000,48,15000,35.7225,-78.8408,1
7.19,2534318,Durham,27701,2,2,1279,1,2023,2021-08-23,2023-09-22,665000,665000,760,0,35.9967,-78.8966,2
7.19,2525463,Durham,27713,2,2,822,1,1986,2023-08-04,2023-09-18,205000,205000,45,0,35.9112,-78.9178,2
7.19,2524753,Raleigh,27605,2,2,973,1,1986,2023-08-02,2023-09-21,385000,385000,50,0,35.7908,-78.653,1
7.19,2534319,Durham,27701,2,2,1992,1,2023,2022-06-07,2023-09-22,1250000,1250000,472,0,35.9967,-78.8966,2
7.19,2534460,Durham,27701,2,3,1765,1,2023,2021-11-11,2023-09-22,945500,945500,680,0,35.9967,-78.8966,2
7.19,2526144,Chapel Hill,27516,2,4,1592,1,2002,2023-08-10,2023-09-18,499500,499500,39,0,35.9162,-79.0999,2
7.19,2526387,Chapel Hill,27514,1,1,655,1,1967,2023-08-10,2023-09-21,170000,170000,42,0,35.9203,-79.0372,2
7.19,2527351,Raleigh,27603,4,4,1391,1,2002,2023-08-17,2023-09-22,279500,278600,36,-900,35.7076,-78.6563,1
7.19,2529186,Raleigh,27617,2,2,1199,1,2006,2023-08-27,2023-09-18,275000,270000,22,-5000,35.9034,-78.7447,3
7.19,2499561,Cary,27519,2,2,1351,1,2004,2023-03-14,2023-09-19,330000,324500,189,-5500,35.8072,-78.887,2
7.19,2521968,Elon,27244,3,2,2084,1,2001,2023-07-17,2023-09-19,475000,460000,64,-15000,36.1029,-79.5067,0
7.19,2523154,Raleigh,27603,2,3,1429,1,2002,2023-07-24,2023-09-18,495000,478000,56,-17000,35.7076,-78.6563,1
7.19,2517578,Durham,27701,1,2,842,1,2017,2023-06-21,2023-09-20,499900,480000,91,-19900,35.9967,-78.8966,2
7.19,2505428,Morrisville,27560,3,2,1450,1,1999,2023-04-14,2023-09-18,525000,455000,157,-70000,35.8344,-78.8466,2
7.31,2372105,Durham,27701,3,3,2242,1,2023,2021-03-15,2023-09-29,1150000,1180000,928,30000,35.9967,-78.8966,2
7.31,2528892,Chapel Hill,27514,3,2,1456,1,2003,2023-08-25,2023-09-28,380000,401000,34,21000,35.9203,-79.0372,2
7.31,2526376,Cary,27513,2,2,1190,1,1999,2023-08-10,2023-09-29,307000,315000,50,8000,35.7956,-78.7941,1
7.31,2520039,Fayetteville,28314,2,2,1160,1,1991,2023-07-06,2023-09-27,90000,91000,83,1000,35.0583,-79.008,4
7.31,2532620,Raleigh,27606,4,4,1219,1,1998,2023-09-16,2023-09-29,199000,199101,13,101,35.7645,-78.7112,1
7.31,2527669,Cary,27511,2,2,1475,1,2020,2023-08-18,2023-09-28,625000,625000,41,0,35.7641,-78.7786,1
7.31,2528347,Raleigh,27615,2,3,1290,1,1984,2023-08-22,2023-09-28,290000,290000,37,0,35.8887,-78.6393,3
7.31,2534467,Durham,27701,2,2,1480,1,2023,2021-08-18,2023-09-25,809375,809375,768,0,35.9967,-78.8966,2
7.31,2535993,Durham,27701,3,3,2242,1,2023,2022-07-12,2023-09-29,1355000,1355000,444,0,35.9967,-78.8966,2
7.31,2534465,Durham,27701,2,2,1642,1,2023,2021-08-18,2023-09-25,896125,896125,768,0,35.9967,-78.8966,2
7.31,2525408,Fayetteville,28314,2,2,1086,1,1986,2023-08-04,2023-09-26,119000,119000,53,0,35.0583,-79.008,4
7.31,2526270,Raleigh,27609,2,1,904,1,1972,2023-08-10,2023-09-27,180000,175000,48,-5000,35.848,-78.6317,3
7.31,2523877,Chapel Hill,27517,2,2,975,1,1985,2023-07-27,2023-09-29,259900,254000,64,-5900,35.9182,-79.0035,2
7.31,2528888,Raleigh,27603,2,2,1323,1,2007,2023-08-25,2023-09-29,467500,460000,35,-7500,35.7076,-78.6563,1
7.31,2525852,Raleigh,27617,3,3,2002,1,2011,2023-08-08,2023-09-27,460000,452000,50,-8000,35.9034,-78.7447,3
7.31,2529183,Raleigh,27603,4,4,1391,1,2000,2023-08-26,2023-09-28,288000,280000,33,-8000,35.7076,-78.6563,1
7.31,2527315,Raleigh,27605,2,1,1008,1,1949,2023-08-16,2023-09-28,359000,350000,43,-9000,35.7908,-78.653,1
7.31,2517827,Raleigh,27605,2,2,916,1,1949,2023-06-22,2023-09-28,349000,340000,98,-9000,35.7908,-78.653,1
7.31,2527651,Cary,27519,1,2,760,1,2004,2023-08-18,2023-09-28,275000,265000,41,-10000,35.8072,-78.887,2
7.31,2527597,Carrboro,27510,2,1,811,1,1983,2023-08-17,2023-09-29,250000,240000,43,-10000,35.9055,-79.0901,2
7.31,2524654,Raleigh,27609,3,2,1340,1,1966,2023-08-01,2023-09-25,360000,347500,55,-12500,35.848,-78.6317,3
7.31,2514884,Raleigh,27609,3,3,1546,1,1972,2023-06-06,2023-09-25,235000,215000,111,-20000,35.848,-78.6317,3
7.31,2523727,Raleigh,27605,2,2,1000,1,1949,2023-07-27,2023-09-26,420000,395000,61,-25000,35.7908,-78.653,1
7.31,2509226,Raleigh,27601,3,3,2336,1,2020,2023-05-05,2023-09-27,1399000,1350000,145,-49000,35.7727,-78.6324,1
7.49,2532582,Chapel Hill,27516,2,2,1221,1,2013,2023-09-15,2023-10-02,750000,800000,17,50000,35.9162,-79.0999,2
7.49,2530458,Chapel Hill,27517,3,3,2452,1,2004,2023-09-04,2023-10-06,780000,810000,32,30000,35.9182,-79.0035,2
7.49,2529047,Raleigh,27615,2,2,1230,1,2004,2023-08-25,2023-10-03,315000,327000,39,12000,35.8887,-78.6393,3
7.49,2531648,Chapel Hill,27517,2,1,920,1,1973,2023-09-12,2023-10-02,150000,161000,20,11000,35.9182,-79.0035,2
7.49,2533355,Raleigh,27606,4,4,1217,1,1999,2023-09-21,2023-10-06,265000,276000,15,11000,35.7645,-78.7112,1
7.49,2529440,Raleigh,27606,2,2,963,1,1968,2023-08-29,2023-10-03,210000,220000,35,10000,35.7645,-78.7112,1
7.49,2528582,Raleigh,27604,1,1,511,1,1983,2023-08-24,2023-10-05,134500,140000,42,5500,35.8334,-78.5799,3
7.49,2529932,Greensboro,27410,2,2,1046,1,1999,2023-08-31,2023-10-03,185000,187000,33,2000,36.1032,-79.8794,0
7.49,2532212,Wake Forest,27587,1,1,700,1,1854,2023-09-14,2023-10-05,299900,300000,21,100,35.9815,-78.5392,3
7.49,2536951,Durham,27701,2,2,1992,1,2023,2021-12-22,2023-10-02,1014750,1014750,649,0,35.9967,-78.8966,2
7.49,2528004,Raleigh,27612,2,2,836,1,1984,2023-08-18,2023-10-03,265000,265000,46,0,35.852,-78.6841,3
7.49,2536920,Durham,27701,2,2,1279,1,2023,2021-11-14,2023-10-02,710000,710000,687,0,35.9967,-78.8966,2
7.49,2536051,Durham,27701,2,2,1242,1,2023,2022-01-17,2023-10-02,655000,655000,623,0,35.9967,-78.8966,2
7.49,2372188,Durham,27701,2,3,1763,1,2023,2021-10-04,2023-10-03,940000,940000,729,0,35.9967,-78.8966,2
7.49,2529271,Chapel Hill,27516,2,2,1187,5,2009,2023-08-28,2023-10-02,659900,659900,35,0,35.9162,-79.0999,2
7.49,2535417,Durham,27701,1,2,974,1,2023,2021-09-19,2023-10-02,527875,527875,743,0,35.9967,-78.8966,2
7.49,2536684,Durham,27701,1,2,906,1,2023,2021-08-27,2023-10-06,515000,515000,770,0,35.9967,-78.8966,2
7.49,2529804,Raleigh,27613,2,3,1475,1,1998,2023-08-31,2023-10-03,350000,350000,33,0,35.8949,-78.7051,3
7.49,2526860,Burlington,27215,2,2,1313,1,1999,2023-08-14,2023-10-06,205000,205000,53,0,36.0318,-79.4889,0
7.49,2535843,Chapel Hill,27514,2,2,850,1,1984,2023-10-05,2023-10-05,175000,175000,0,0,35.9203,-79.0372,2
7.49,2522641,Raleigh,27603,2,3,1398,1,2000,2023-07-20,2023-10-06,520000,515000,78,-5000,35.7076,-78.6563,1
7.49,2521426,Raleigh,27603,2,2,935,1,2002,2023-07-13,2023-10-04,225000,220000,83,-5000,35.7076,-78.6563,1
7.49,2527625,Raleigh,27605,2,2,1117,1,2023,2023-08-17,2023-10-02,599999,590000,46,-9999,35.7908,-78.653,1
7.49,2530294,Burlington,27215,3,2,1509,1,1999,2023-09-03,2023-10-02,275000,265000,29,-10000,36.0318,-79.4889,0
7.49,2529380,Raleigh,27614,2,3,1366,1,2004,2023-08-29,2023-10-04,285000,275000,36,-10000,35.9457,-78.6433,3
7.49,2524682,Cary,27518,2,2,1215,1,1996,2023-08-02,2023-10-04,325000,310000,63,-15000,35.7299,-78.7735,1
7.57,2525671,Chapel Hill,27517,2,2,1028,1,1991,2023-08-07,2023-10-10,299000,310000,64,11000,35.9182,-79.0035,2
7.57,2528174,Raleigh,27606,4,4,1192,1,1997,2023-08-21,2023-10-10,270000,280000,50,10000,35.7645,-78.7112,1
7.57,2529607,Raleigh,27617,2,2,1298,1,2006,2023-08-30,2023-10-11,300000,310000,42,10000,35.9034,-78.7447,3
7.57,2540546,Durham,27701,2,3,1765,1,2023,2021-08-24,2023-10-09,993500,993500,776,0,35.9967,-78.8966,2
7.57,2532374,Chapel Hill,27514,2,2,1184,1,2004,2023-09-14,2023-10-11,330000,330000,27,0,35.9203,-79.0372,2
7.57,2527365,Durham,27701,2,2,1239,1,2017,2023-08-17,2023-10-13,695000,695000,57,0,35.9967,-78.8966,2
7.57,2540682,Durham,27701,2,2,1480,1,2023,2021-12-17,2023-10-12,815000,815000,664,0,35.9967,-78.8966,2
7.57,2536903,Durham,27701,1,2,911,1,2023,2021-10-22,2023-10-11,470000,470000,719,0,35.9967,-78.8966,2
7.57,2532064,Mebane,27302,2,2,1327,1,2012,2023-09-13,2023-10-11,318000,317000,28,-1000,36.0979,-79.2719,0
7.57,2533615,Raleigh,27603,4,4,1318,1,2000,2023-09-22,2023-10-10,270000,267500,18,-2500,35.7076,-78.6563,1
7.57,2527337,Raleigh,27603,3,2,1150,1,2002,2023-08-16,2023-10-12,249000,244000,57,-5000,35.7076,-78.6563,1
7.57,2520564,Clayton,27520,2,2,1023,1,2005,2023-07-08,2023-10-10,215000,202000,94,-13000,35.6348,-78.451,1
7.57,2524863,Cary,27511,2,1,678,1,1979,2023-08-02,2023-10-12,260000,245000,71,-15000,35.7641,-78.7786,1
7.57,2531247,Raleigh,27603,3,2,1144,1,2000,2023-09-08,2023-10-11,237000,218800,33,-18200,35.7076,-78.6563,1
7.63,2540685,Durham,27701,2,2,1242,1,2023,2021-10-18,2023-10-18,635000,649510,730,14510,35.9967,-78.8966,2
7.63,2533473,Chapel Hill,27516,4,2,1456,1,1970,2023-09-21,2023-10-19,255000,255000,28,0,35.9162,-79.0999,2
7.63,2540686,Durham,27701,1,2,970,1,2023,2021-11-23,2023-10-19,520000,520000,695,0,35.9967,-78.8966,2
7.63,2531023,Chapel Hill,27514,1,1,655,1,1967,2023-09-07,2023-10-19,170000,170000,42,0,35.9203,-79.0372,2
7.63,2538371,Raleigh,27617,3,3,1973,1,2010,2023-10-19,2023-10-19,450000,450000,0,0,35.9034,-78.7447,3
7.63,2526733,Raleigh,27603,2,2,961,1,2004,2023-08-12,2023-10-20,237000,234000,69,-3000,35.7076,-78.6563,1
7.63,2533048,Raleigh,27615,2,2,1231,1,2002,2023-09-19,2023-10-16,329000,325000,27,-4000,35.8887,-78.6393,3
7.63,2515842,Cary,27513,1,1,734,1,1986,2023-06-10,2023-10-19,219900,215000,131,-4900,35.7956,-78.7941,1
7.63,2530526,Chapel Hill,27514,1,1,655,1,1967,2023-09-05,2023-10-16,160000,155000,41,-5000,35.9203,-79.0372,2
7.63,2534769,Chapel Hill,27517,2,3,1083,1,1986,2023-09-29,2023-10-19,240000,235000,20,-5000,35.9182,-79.0035,2
7.63,2532181,Gibsonville,27249,2,2,1785,1,2013,2023-09-14,2023-10-18,425000,415000,34,-10000,36.1183,-79.5685,0
7.63,2523639,Chapel Hill,27517,2,3,1150,1,1974,2023-07-26,2023-10-20,305000,286500,86,-18500,35.9182,-79.0035,2
7.63,2532797,Chapel Hill,27517,2,2,1076,1,2005,2023-09-18,2023-10-16,350000,331000,28,-19000,35.9182,-79.0035,2
7.63,2498915,Durham,27701,1,1,620,1,1925,2023-03-10,2023-10-20,470000,425000,224,-45000,35.9967,-78.8966,2
7.79,2534623,Chapel Hill,27514,3,2,1457,1,2005,2023-09-28,2023-10-24,395000,410000,26,15000,35.9203,-79.0372,2
7.79,2535823,Chapel Hill,27514,2,2,1282,1,2004,2023-10-05,2023-10-23,345000,355000,18,10000,35.9203,-79.0372,2
7.79,2519245,Durham,27701,2,2,1239,1,2023,2023-06-30,2023-10-27,712000,719500,119,7500,35.9967,-78.8966,2
7.79,2529146,Hillsborough,27278,2,2,1179,1,2018,2023-08-26,2023-10-24,499000,505000,59,6000,36.0756,-79.0914,2
7.79,2531052,Raleigh,27606,2,2,1155,1,1986,2023-09-08,2023-10-25,249000,250000,47,1000,35.7645,-78.7112,1
